RowId,YearStart,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Class,Topic,Question,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Break_Out_Category,Break_Out,ClassId,TopicId,QuestionId,Data_Value_TypeID,BreakOutCategoryId,BreakOutId,LocationId,GeoLocation
HCUP~2016~59~HC100~OVR01~AgeStdz,2016,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Million Hearts Cardiovascular event rates among US adults (18+); HCUP/NVSS,Age-Standardized,"Rate per 100,000",1085.9,1085.9,,,1065.5,1106.4,Overall,Overall,C1,T1,HC100,AgeStdz,BOC01,OVR01,59,
HCUP~2016~59~HC603~OVR01~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),5.5,5.5,,,5.3,5.7,Overall,Overall,C1,T6,HC603,Crude,BOC01,OVR01,59,
HCUP~2016~59~HC603~AGE01~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.2,4.2,,,2.6,5.9,Age,18-24,C1,T6,HC603,Crude,BOC03,AGE01,59,
HCUP~2016~59~HC603~AGE04~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.9,4.9,,,4.4,5.4,Age,25-44,C1,T6,HC603,Crude,BOC03,AGE04,59,
HCUP~2016~59~HC603~AGE05~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.3,4.3,,,4.1,4.5,Age,45-64,C1,T6,HC603,Crude,BOC03,AGE05,59,
HCUP~2016~59~HC603~AGE06~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),6.1,6.1,,,5.9,6.3,Age,65+,C1,T6,HC603,Crude,BOC03,AGE06,59,
HCUP~2016~59~HC603~AGE07~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),5.5,5.5,,,5.3,5.7,Age,35+,C1,T6,HC603,Crude,BOC03,AGE07,59,
HCUP~2016~59~HC603~AGE08~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),7.1,7.1,,,6.9,7.4,Age,75+,C1,T6,HC603,Crude,BOC03,AGE08,59,
HCUP~2016~59~HC603~GEN01~AgeStdz,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),5.1,5.1,,,4.7,5.5,Gender,Male,C1,T6,HC603,AgeStdz,BOC02,GEN01,59,
HCUP~2016~59~HC603~GEN02~AgeStdz,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),4.6,4.6,,,4.3,5.0,Gender,Female,C1,T6,HC603,AgeStdz,BOC02,GEN02,59,
HCUP~2017~59~HC603~OVR01~AgeStdz,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),5.1,5.1,,,4.8,5.4,Overall,Overall,C1,T6,HC603,AgeStdz,BOC01,OVR01,59,
HCUP~2017~59~HC603~OVR01~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),5.4,5.4,,,5.2,5.5,Overall,Overall,C1,T6,HC603,Crude,BOC01,OVR01,59,
HCUP~2017~59~HC603~AGE01~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.4,4.4,,,2.7,6.0,Age,18-24,C1,T6,HC603,Crude,BOC03,AGE01,59,
HCUP~2017~59~HC603~AGE04~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),5.1,5.1,,,4.6,5.5,Age,25-44,C1,T6,HC603,Crude,BOC03,AGE04,59,
HCUP~2017~59~HC603~AGE05~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.4,4.4,,,4.2,4.6,Age,45-64,C1,T6,HC603,Crude,BOC03,AGE05,59,
HCUP~2017~59~HC603~AGE06~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),5.9,5.9,,,5.7,6.1,Age,65+,C1,T6,HC603,Crude,BOC03,AGE06,59,
HCUP~2017~59~HC603~AGE07~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),5.4,5.4,,,5.2,5.6,Age,35+,C1,T6,HC603,Crude,BOC03,AGE07,59,
HCUP~2017~59~HC603~AGE08~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),6.9,6.9,,,6.7,7.2,Age,75+,C1,T6,HC603,Crude,BOC03,AGE08,59,
HCUP~2017~59~HC603~GEN01~AgeStdz,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),5.4,5.4,,,4.9,5.8,Gender,Male,C1,T6,HC603,AgeStdz,BOC02,GEN01,59,
HCUP~2017~59~HC603~GEN02~AgeStdz,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),4.8,4.8,,,4.5,5.2,Gender,Female,C1,T6,HC603,AgeStdz,BOC02,GEN02,59,
HCUP~2018~59~HC603~OVR01~AgeStdz,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),4.9,4.9,,,4.6,5.2,Overall,Overall,C1,T6,HC603,AgeStdz,BOC01,OVR01,59,
HCUP~2018~59~HC603~OVR01~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),5.2,5.2,,,5.0,5.4,Overall,Overall,C1,T6,HC603,Crude,BOC01,OVR01,59,
HCUP~2018~59~HC603~AGE01~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.7,2.7,,,1.3,4.1,Age,18-24,C1,T6,HC603,Crude,BOC03,AGE01,59,
HCUP~2018~59~HC603~AGE04~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.8,4.8,,,4.3,5.3,Age,25-44,C1,T6,HC603,Crude,BOC03,AGE04,59,
HCUP~2018~59~HC603~AGE05~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.1,4.1,,,3.9,4.3,Age,45-64,C1,T6,HC603,Crude,BOC03,AGE05,59,
HCUP~2018~59~HC603~AGE06~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),5.7,5.7,,,5.5,5.9,Age,65+,C1,T6,HC603,Crude,BOC03,AGE06,59,
HCUP~2018~59~HC603~AGE07~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),5.2,5.2,,,5.0,5.4,Age,35+,C1,T6,HC603,Crude,BOC03,AGE07,59,
HCUP~2018~59~HC603~AGE08~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),6.6,6.6,,,6.4,6.9,Age,75+,C1,T6,HC603,Crude,BOC03,AGE08,59,
HCUP~2018~59~HC603~GEN01~AgeStdz,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),5.2,5.2,,,4.8,5.7,Gender,Male,C1,T6,HC603,AgeStdz,BOC02,GEN01,59,
HCUP~2018~59~HC603~GEN02~AgeStdz,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),4.6,4.6,,,4.2,5.0,Gender,Female,C1,T6,HC603,AgeStdz,BOC02,GEN02,59,
HCUP~2019~59~HC603~OVR01~AgeStdz,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),4.5,4.5,,,4.2,4.7,Overall,Overall,C1,T6,HC603,AgeStdz,BOC01,OVR01,59,
HCUP~2019~59~HC603~OVR01~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.9,4.9,,,4.8,5.1,Overall,Overall,C1,T6,HC603,Crude,BOC01,OVR01,59,
HCUP~2019~59~HC603~AGE01~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.1,4.1,,,2.4,5.8,Age,18-24,C1,T6,HC603,Crude,BOC03,AGE01,59,
HCUP~2019~59~HC603~AGE04~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.3,4.3,,,3.8,4.7,Age,25-44,C1,T6,HC603,Crude,BOC03,AGE04,59,
HCUP~2019~59~HC603~AGE05~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.1,4.1,,,3.9,4.3,Age,45-64,C1,T6,HC603,Crude,BOC03,AGE05,59,
HCUP~2019~59~HC603~AGE06~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),5.4,5.4,,,5.2,5.5,Age,65+,C1,T6,HC603,Crude,BOC03,AGE06,59,
HCUP~2019~59~HC603~AGE07~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.9,4.9,,,4.8,5.1,Age,35+,C1,T6,HC603,Crude,BOC03,AGE07,59,
HCUP~2019~59~HC603~AGE08~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),6.2,6.2,,,5.9,6.4,Age,75+,C1,T6,HC603,Crude,BOC03,AGE08,59,
HCUP~2019~59~HC603~GEN01~AgeStdz,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),4.7,4.7,,,4.4,5.1,Gender,Male,C1,T6,HC603,AgeStdz,BOC02,GEN01,59,
HCUP~2019~59~HC603~GEN02~AgeStdz,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),4.2,4.2,,,3.9,4.5,Gender,Female,C1,T6,HC603,AgeStdz,BOC02,GEN02,59,
